latitude,longitude
51.42863,-0.34688
51.56287,-0.11707
51.38533,-0.12706
51.56038,-0.06448
51.51316,0.04813
51.56217,-0.11416
51.52668,-0.05811
51.56645,-0.06199
51.48295,-0.1476
51.53723,-0.11254
51.52538,-0.21057
51.47537,-0.16432
51.50331,-0.24071
51.47503,-0.1624
51.47574,0.05733
51.5033,-0.24057
51.52412,-0.07869
51.46837,-0.09851
51.52736,-0.07776
51.53555,-0.07516
51.4603,-0.22061
51.55379,0.03085
51.54544,-0.07344
51.61587,0.0468
51.53289,-0.01042
51.46979,-0.14133
51.60525,-0.14453
51.39878,-0.19798
51.42235,-0.21414
51.5501,-0.07242
51.56108,-0.07883
51.45586,0.01176
51.40836,-0.21585
51.58733,-0.00345
51.59075,0.08111
51.46929,-0.00834
51.54772,0.04421
51.51127,-0.03934
51.55306,0.00929
51.62391,-0.02001
51.59322,-0.18292
51.61742,-0.02397
51.53707,-0.19483
51.49157,-0.04454
51.5347,-0.10151
51.40091,-0.20205
51.56615,0.02639
51.58178,-0.01382
51.59707,-0.10448
51.49231,-0.10443
51.43093,-0.08233
51.51512,-0.20814
51.49956,-0.2127
51.56958,-0.14615
51.53335,-0.07346
51.41893,-0.23555
51.53896,-0.13997
51.50275,-0.08849
51.49593,-0.06868
51.54822,0.00836
51.5084,-0.22737
51.57392,0.08772
51.65545,-0.03265
51.51374,-0.13468
51.50962,-0.22833
51.548141,-0.084165
51.50062,-0.19189
51.47483,-0.16392
51.53518,-0.20319
51.44828,-0.0373
51.40928,0.00591
51.5063,-0.03986
51.51476,-0.15813
51.40368,-0.09263
51.50596,-0.32542
51.53569,-0.0775
51.47412,-0.01103
51.54083,0.03118
51.5188,-0.09801
51.51597,-0.0368
51.57684,-0.07749
51.42572,-0.31003
51.51304,-0.19031
51.48017,-0.20552
51.41575,-0.23476
51.5106,-0.13074
51.54533,-0.0636
51.50186,-0.07442
51.42446,-0.09695
51.53368,-0.212
51.4651,-0.32557
51.51192092895508,-0.1877650022506714
51.52853,-0.19559
51.55178,-0.14735
51.60903,0.04005
51.54113,-0.16878
51.53642,-0.11291
51.41583,-0.14898
51.46679,0.05159
51.41795,-0.30511
51.51795,-0.0212
51.43079,-0.06619
51.48888,0.00457
51.53781,-0.09791
51.53127,-0.07367
51.49248,-0.13848
51.54249,-0.04892
51.44355,-0.19915
51.52522,-0.08514
51.60501,-0.11298
51.54232,-0.19946
51.49921,0.08801
51.53164,-0.07
51.54081,-0.24983
51.54076,-0.09034
51.4645,-0.08651
51.56817,-0.14269
51.56988,0.07772
51.41856,-0.23203
51.55981,0.03933
51.533,-0.06338
51.49449,-0.13309
51.54632,-0.13666
51.50972,0.11894
51.61674,-0.14907
51.5219,-0.32322
51.55382,-0.097
51.56333,0.00968
51.53171,-0.0612
51.60599,-0.00398
51.5553,-0.12141
51.48652,-0.11113
51.53783,-0.05349
51.5103,0.05984
51.55222,-0.2282
51.54539,-0.05763
51.54781,-0.05726
51.5916,0.01425
51.57062,0.00709
51.45283,-0.05073
51.51735,-0.20519
51.47987,-0.1833
51.52037,-0.13363
51.57866,0.16921
51.52785,-0.04371
51.4602,-0.18631
51.55572,-0.16257
51.53808,-0.20918
51.52998,-0.05135
51.52715,-0.11114
51.61696,-0.1474
51.57838,-0.12393
51.54548,-0.16365
51.4844,0.09562
51.54609,-0.20163
51.61585,-0.16287
51.54772,0.00916
51.53369,-0.04191
51.48793,0.09929
51.49583,-0.1031
51.4552,-0.11799
51.5455,-0.05911
51.50647,-0.00451
51.56485,-0.09831
51.48586,-0.06375
51.51898,-0.16651
51.54671,-0.03062
51.58152,-0.10332
51.4937,-0.01812
51.49173,-0.09906
51.53237,-0.08259
51.51797,-0.21171
51.58082,-0.35824
51.56911,-0.09723
51.46146,-0.02147
51.54838,-0.2335
51.52157,-0.09276
51.4374,-0.14994
51.45878,-0.00296
51.48956,-0.21078
51.44179,-0.13233
51.48907,-0.09553
51.52703,-0.07357
51.4956,-0.22841
51.48566,-0.18415
51.53866,-0.04096
51.52799,-0.06641
51.52221,-0.21734
51.45872,-0.32277
51.44151,-0.17418
51.58288,-0.00485
51.57779,0.11625
51.57738,-0.07805
51.41099,0.00649
51.50374,-0.03921
51.47357,-0.15756
51.5267,-0.06295
51.48773,-0.01017
51.53273,-0.06368
51.5230533518228,-0.0662490103233411
51.54595,-0.08388
51.52745,-0.12289
51.52483,0.02856
51.40804,-0.22837
51.54909,-0.18255
51.54689,-0.36273
51.54368,-0.07178
51.521652,-0.074497
51.55921,-0.00891
51.46094,-0.11361
51.5236,-0.0548
51.55657,-0.05697
51.62851,-0.16811
51.54778,-0.10427
51.53581,-0.00021
51.481,-0.14754
51.4106,-0.21537
51.57295,-0.13274
51.40812,-0.21286
51.47936,-0.25932
51.54457,0.0602
51.52667,-0.11027
51.5748,0.02962
51.53781,-0.00019
51.55239,-0.03935
51.6564,-0.09304
51.50679,-0.23242
51.53441,-0.00439
51.50085,0.03044
51.5227,-0.13874
51.50895,-0.3252
51.46837,0.03771
51.47789,-0.39478
51.48875,-0.10934
51.53372,-0.11561
51.54207,-0.15894
51.44153,-0.10885
51.5476,-0.0732
51.43889,-0.12283
51.53581,-0.09965
51.54941,-0.23262
51.55201,-0.12437
51.49039,-0.20696
51.51948,-0.09737
51.5956,-0.02607
51.43868,0.00669
51.53623,-0.07754
51.57874,-0.07779
51.55262,-0.11528
51.55111,-0.16559
51.52713,-0.07374
51.5305,-0.0431
51.51612,-0.19557
51.52056,-0.17868
51.44878,-0.05803
51.51399,-0.20906
51.52728,-0.0725
51.56477223973375,-0.0494056212961914
51.4616,-0.01963
51.49326,-0.16409
51.48458,-0.21553
51.50978,-0.2155
51.54805,-0.06709
51.4891,-0.11592
51.53493,-0.10135
51.59109,-0.03693
51.43846,0.04284
51.53725,0.00185
51.54301,-0.13683
51.57895,-0.07607
51.57121,-0.03119
51.64683,-0.20686
51.567997573832336,-0.0061942999999999
51.54475,-0.1477
51.60066,0.0367
51.55207,-0.10342
51.53832,-0.07626
51.53607,-0.021
51.54249,-0.10816
51.56069,-0.08235
51.49055,-0.06716
51.4514,-0.0044
51.56897,-0.25955
51.49423,-0.11765
51.55346,-0.05543
51.51732,-0.2005
51.42622,-0.07878
51.57569,-0.11493
51.49913,-0.1149
51.52762,-0.12844
51.45237,-0.15661
51.48631,-0.16845
51.54692,-0.04194
51.40261,-0.03656
51.55654,-0.195
51.5381,-0.05423
51.52913,-0.21995
51.52754,-0.05239
51.49743,-0.24434
51.50127,-0.22707
51.49846,-0.24519
51.54583,-0.165
51.54759,-0.36178
51.52923,-0.12267
51.58419,-0.10129
51.42214,0.01906
51.55728,0.01959
51.55831,-0.12554
51.53522,-0.0351
51.48424,0.02884
51.53759,-0.19909
51.55407,-0.05365
51.55693,0.01939
51.52498,-0.07102
51.50691,-0.24924
51.54187,-0.04381
51.516,-0.28141
51.46709,-0.07005
51.55708,0.00855
51.48075,-0.20877
51.5232,-0.0456
51.57699,0.05745
51.48674,-0.20301
51.53133,0.01942
51.61281,0.04213
51.53759,-0.20116
51.43077,-0.21351
51.42172,-0.1598
51.51652,-0.19365
51.52506,-0.14447
51.46175,-0.00882
51.53777,-0.20154
51.52701,-0.08692
51.52476,-0.06789
51.51165,-0.20618
51.54192,0.01368
51.50979,-0.1217
51.53347,-0.0614
51.61756,-0.06672
51.52257,-0.16169
51.44514,-0.12321
51.49695,-0.13888
51.5297,-0.07298
51.58326,-0.01911
51.48276,-0.33246
51.54147,-0.05576
51.48021,-0.10533
51.56259,-0.05893
51.50168,-0.01254
51.499989,-0.092514
51.53478,-0.19698
51.50511,-0.0929
51.47512,-0.1327
51.55449,-0.07653
51.53279,-0.21883
51.55946,-0.06979
51.55539,-0.04552
51.48577,-0.11935
51.56872,0.0654
51.56051,-0.08439
51.47262,0.03785
51.50926,-0.19391
51.45724,-0.10893
51.47979,-0.16663
51.52297,-0.16402
51.45535,-0.10808
51.5227,-0.03122
51.48099,0.00819
51.42472,-0.06416
51.56659,-0.09823
51.32384,-0.13636
51.52852,-0.17842
51.54637,-0.25157
51.56066,0.00748
51.50087,-0.08743
51.43732,-0.04979
51.54984,-0.22179
51.51659,-0.06498
51.49923,-0.12972
51.52504,-0.11768
51.49735,-0.19623
51.54553,-0.00079
51.52823,-0.05827
51.51602,-0.18835
51.42662,-0.14501
51.49276,-0.20001
51.49389,-0.18615
51.46181,-0.00814
51.50804,-0.19356
51.55397,-0.08866
51.45242,-0.37098
51.52272,-0.0931
51.56097,0.07602
51.46636,-0.12726
51.55881,-0.14118
51.55896,-0.01121
51.49557,-0.22843
51.57193,0.00402
51.52069,-0.22509
51.55939,-0.00896
51.48284,0.0319
51.48713,-0.01571
51.50745,-0.23028
51.45908,-0.12156
51.45116,-0.06115
51.47497,0.02577
51.41447,-0.1778
51.47417,0.02622
51.47465,0.02611
51.53462,-0.01038
51.54796,-0.16609
51.55925,-0.13275
51.53735,-0.07938
51.49565,-0.22828
51.45475,-0.09571
51.60044,-0.06553
51.4997,-0.18657
51.5001,-0.11207
51.64933,-0.19822
51.51553,-0.19757
51.5472,-0.13589
51.53577,-0.07551
51.54136,-0.10452
51.56735,0.01479
51.56743,0.01309
51.54679,-0.00116
51.49784,-0.24431
51.53372,-0.0355
51.49806,-0.24637
51.53964,-0.08616
51.52077,-0.05003
51.54627,-0.22625
51.52195,0.02059
51.57264,-0.14046
51.50116,-0.09422
51.46746,-0.08166
51.53187,-0.08883
51.56125,-0.28665
51.52275,0.02541
51.546,-0.06997
51.44769,-0.12121
51.44886,-0.11083
51.54909,-0.03026
51.47145,-0.16431
51.52884,-0.08339
51.52682,-0.07326
51.51212,-0.06219
51.59552,0.00143
51.55036,-0.07699
51.5327,0.0326
51.58338,-0.01925
51.49537,-0.16947
51.5581,-0.08628
51.54139,-0.07079
51.55431,-0.0948
51.59867,-0.13772
51.53881,-0.14271
51.54169,-0.02382
51.51556,-0.16527
51.61037,0.24273
51.52695,-0.0711
51.56149,-0.07174
51.54574,-0.00097
51.46967,-0.07303
51.48065,-0.02831
51.50202,-0.10754
51.53116,-0.08766
51.53851,-0.05742
51.49095,-0.2061
51.42845,-0.10969
51.4696,-0.21035
51.48578,-0.18925
51.53463,-0.21928
51.51794,-0.07518
51.4564,-0.10792
51.5147,-0.20266
51.51334,-0.12649
51.54418,0.01951
51.52395,-0.19797
51.55389,-0.07227
51.5247,-0.11577
51.57565,0.02145
51.52251,-0.19818
51.53188,-0.07372
51.51059,-0.18546
51.50509,-0.19373
51.45436,-0.14011
51.51426,-0.20473
51.51546,-0.07355
51.4558,-0.02266
51.42774,-0.1075
51.44259,-0.17247
51.56299,-0.04866
51.46826,-0.00482
51.53737,-0.06949
51.55194,-0.11402
51.5234,-0.10619
51.52093,-0.15227
51.43346,-0.22078
51.55029,-0.04048
51.48611,-0.37368
51.5226,-0.11099
51.41715,-0.30322
51.48638,-0.36748
51.51436,-0.12431
51.53624,-0.22725
51.45443,-0.14173
51.4791,-0.17991
51.51172,-0.18651
51.55909,-0.09871
51.55721,-0.009
51.5276,-0.06141
51.55914,-0.09836
51.49393,-0.22965
51.54871,-0.00495
51.53294,-0.00857
51.5568,-0.00958
51.46261,-0.1517
51.56105,-0.04624
51.52046,-0.07406
51.48607,-0.13671
51.42525,-0.12885
51.64647,-0.04247
51.53113,-0.11581
51.4985,-0.08326
51.49376,-0.12995
51.46814,-0.12023
51.48992,-0.06024
51.46887,-0.11875
51.4975,-0.21432
51.64553,-0.14404
51.52885,-0.18649
51.51331,-0.07387
51.50174,-0.09204
51.43559,-0.12159
51.64561,-0.14412
51.53341,-0.06358
51.48437,0.03026
51.54362,-0.06747
51.50047,0.03172
51.41646,-0.17468
51.44805,-0.12537
51.42573,-0.16696
51.45594,-0.29182
51.48982,-0.1412
51.44458,-0.16713
51.53224,-0.20071
51.47182,-0.07694
51.42182,0.04598
51.52475,-0.1108
51.52971,-0.09545
51.4907,-0.19178
51.47236,-0.08516
51.52878,-0.1178
51.54542,0.02485
51.46785,-0.04434
51.40322,0.11915
51.4646,-0.06761
51.49357,-0.26394
51.55418,-0.23333
51.45935,-0.16781
51.58224,-0.09474
51.50125,-0.08042
51.52424,-0.06016
51.51131,-0.12421
51.4687,-0.19012
51.4985,-0.06852
51.53556,-0.11553
51.44031,-0.15716
51.57726,-0.14456
51.51896,-0.11914
51.47966,-0.22199
51.52177,-0.21576
51.55014,-0.19538
51.4782,-0.2204
51.54429,-0.14767
51.39429,-0.14765
51.51438,-0.21112
51.49016,-0.13909
51.55179,-0.07153
51.52248,-0.07705
51.44809,-0.04908
51.48172,-0.20323
51.38628,-0.12699
51.42451,-0.13546
51.53225,-0.20075
51.52862,-0.04165
51.49099,-0.14094
51.53623,-0.1436
51.49409,-0.1378
51.60444,-0.33522
51.5344,-0.11295
51.53036,-0.0914
51.48663,-0.18772
51.51948,-0.13772
51.58394,-0.12644
51.526558,-0.092664
51.4954,-0.19073
51.53144,-0.28779
51.51615,-0.20097
51.53771,-0.05626
51.53272,-0.39964
51.47915,-0.07601
51.53309,-0.40175
51.53324,-0.40139
51.47967,-0.21127
51.45537,-0.20466
51.51839,-0.03803
51.52538,-0.06733
51.59247,-0.19149
51.56068,-0.10021
51.50921,-0.06122
51.49675,-0.11615
51.6111,-0.16152
51.49113,-0.14117
51.53004,-0.04358
51.51824,-0.05023
51.48106,-0.2092
51.54675,-0.36056
51.51791,-0.20092
51.4901,-0.14071
51.54379,-0.06428
51.54521,-0.0652
51.48962,-0.13924
51.46908,-0.10101
51.42277,-0.08
51.58693,-0.09932
51.45613,-0.07069
51.53309,-0.08079
51.48952,-0.13894
51.91791,4.48266
51.91444,4.46297
51.91256,4.46603
51.94346,4.42488
51.92102,4.51345
51.91571,4.51671
51.91923,4.45205
51.93111,4.50482
51.93021,4.46853
51.93111,4.50482
51.9079115,4.500858
51.93529,4.47731
51.91351,4.5194
51.92064,4.45212
51.93436,4.57747
51.918643951416016,4.457880020141602
51.91489,4.48261
51.93037,4.47521
51.92254,4.4646
51.92259,4.46454
51.96373,4.48512
51.97808,4.49678
51.91512,4.48423
51.91873,4.45123
51.93585,4.46779
51.90625,4.4806
51.91821,4.46668
51.90944,4.47865
51.9182,4.45194
51.91476,4.36455
51.91534,4.36415
51.91796,4.44328
51.93734,4.41808
51.94625,4.49093
51.97034,4.58319
51.89964,4.16454
51.93047,4.50679
51.9224,4.46649
51.91222,4.45955
51.92459,4.50305
51.91277,4.4663
51.8944,4.51132
51.89636,4.51134
51.94023,4.47632
51.9702,4.58418
51.92162,4.47118
51.91098,4.49588
51.90066,4.16566
51.92143,4.47281
51.9188,4.4587
51.920158,4.529109
51.92472,4.51384
51.9458,4.47589
51.91874,4.45048
51.90952,4.45249
51.94779,4.49908
51.93885,4.47084
51.92634,4.50836
51.91653,4.47677
51.92317,4.46272
51.91139,4.49579
51.92286,4.12149
51.92313,4.12163
51.94653,4.44616
51.92272,4.4643
51.92349,4.46473
51.93129,4.46516
51.99155,4.13328
51.92358,4.47718
51.91616,4.45338
51.91177,4.44423
51.93297,4.46222
51.92066,4.45862
51.91334,4.44525
51.92197,4.49013
51.91562,4.24763
51.92534,4.47558
51.92468,4.50151
51.92123,4.45971
51.92538,4.50121
51.91013,4.4464
51.90979,4.44576
51.93045,4.50407
51.90939,4.44681
51.9232,4.4909
51.92718,4.48241
51.94541,4.46883
51.93329,4.45679
51.92892,4.16162
51.94239468940872,4.564174530688465
51.9094,4.47496
51.9183,4.44071
51.91562,4.48552
51.92278,4.47319
51.92137,4.46472
51.91263,4.46176
51.92187,4.46619
51.91481,4.4777
51.90366,4.16835
51.91901,4.46809
51.91934,4.45976
51.91208,4.46143
51.89584,4.51067
51.90392,4.16488
51.90645,4.16784
51.92016,4.46379
51.91638,4.45202
51.92683,4.46137
51.92089,4.44955
51.90697,4.50242
51.90688,4.50374
51.9158,4.47806
51.91598,4.34587
51.93498,4.47384
51.90655,4.45427
51.91182,4.46887
51.92201,4.46631
51.93665,4.58923
51.86464,4.24294
51.98184,4.11742
51.9348,4.46274
51.8788,4.22193
51.90145,4.1656
51.91768,4.51865
51.90002,4.16631
51.91537,4.48714
51.8631,4.24075
51.864,4.24068
51.91332,4.48146
51.95722579956055,4.397226810455322
51.92547,4.48303
51.91643,4.47559
51.90797,4.4467
51.86933,4.54321
51.91575,4.48535
51.91575,4.48569
51.92419,4.51082
51.9486,4.58867
51.94947,4.58793
51.91613,4.47417
51.91728,4.54925
51.90195,4.4593
51.91475,4.47657
51.91834,4.45192
51.98622,4.13301
51.91672,4.48613
51.91817,4.48704
52.00615,4.57697
51.91273,4.49358
51.91478,4.44915
51.90718,4.47861
51.92082,4.46472
51.92541,4.49292
51.9674,4.60668
51.91385,4.46512
51.90918,4.45879
51.90928,4.48099
51.93427,4.4646
51.92135,4.47479
51.91919,4.48694
51.86574,4.38448
51.98072,4.18022
51.91434,4.48168
51.91326,4.10476
51.91268,4.44667
51.95494,4.49332
51.92507,4.46457
51.91314,4.45669
51.90199,4.16671
51.90223,4.16663
51.91982,4.41083
51.91906,4.56895
51.91199,4.49257
51.918,4.48984
51.92233,4.40028
51.9795,4.17993
51.9458,4.4877
51.91755,4.48412
51.91753,4.48442
51.90738,4.5005
51.93393,4.46239
51.91041,4.45379
51.85517,4.32572
51.92844,4.47155
51.88243,4.45852
51.92897,4.48912
51.92569,4.46786
51.92693,4.48184
51.91837,4.45319
51.86395,4.24144
51.9224846,4.4983201
51.90825,4.4963
51.88899,4.4692
51.91708,4.47338
51.91158,4.44698
51.93372,4.46331
51.89594,4.49263
51.90805,4.45977
51.91953,4.48926
51.91905,4.49018
51.92926,4.46678
51.913013,4.450722
51.92028,4.48931
51.91417,4.44685
51.91088,4.49028
51.90068,4.48427
51.93078,4.50701
51.92646,4.46731
51.91636,4.45968
51.917850494384766,4.483282089233398
51.9113,4.49021
51.94597,4.47297
51.91765,4.48891
51.90986,4.17442
51.90833,4.45382
51.92152,4.49307
51.92252,4.49146
51.91447,4.47419
51.92057,4.47598
51.96597,4.55556
51.93933,4.42107
51.92222,4.49421
51.93078,4.45685
51.90651,4.49589
51.95253,4.52174
51.91099,4.49127
51.91504,4.49534
51.8746,4.49518
51.91726,4.48288
51.93623,4.47662
51.85241,4.47379
51.989849,4.127783
51.91304,4.44775
51.92182,4.49426
51.91633,4.44633
51.91834,4.10649
51.94706,4.48451
51.90912,4.4498
51.91512,4.4626
51.92403,4.50035
51.90701,4.44258
51.95605,4.55496
51.91996,4.49471
51.92489,4.47438
51.97935,4.17917
51.90548,4.45201
51.93442,4.46119
51.921047,4.118122
51.92039,4.47287
51.90634,4.16653
51.93054,4.46804
51.9187,4.49042
51.93626,4.4736
51.91601,4.39531
51.91235,4.33911
51.92129,4.5093
51.96283,4.61435
51.91543,4.48076
51.9163,4.46491
51.92351,4.48085
51.93582,4.47478
51.919163,4.113958
51.92532,4.46802
51.9127,4.10554
51.93094,4.47871
51.94296,4.42335
51.92057,4.51037
51.9093,4.45353
51.9199,4.11762
51.91094,4.39785
51.961929,4.394548
51.93606,4.46813
51.909298,4.45353
51.90839,4.45238
51.9405,4.47803
51.91619,4.39907
51.91667,4.41207
51.93261,4.46437
51.91646,4.47589
51.9238,4.49993
51.91958,4.47926
51.92089,4.47847
51.91978,4.47927
51.92078,4.47903
51.92082,4.47928
51.91989,4.47832
51.85896,4.2584
51.91496,4.46364
51.94351,4.42295
51.9275,4.48188
51.92741,4.45664
51.91551,4.47501
51.9332,4.46459
51.93274,4.50172
51.90465,4.48447
51.90689,4.49789
51.91009,4.45297
51.91508,4.3952
51.90863,4.45188
51.91038,4.45272
51.92052,4.47108
51.92024,4.46403
51.85681,4.36023
51.90499,4.50055
51.92621,4.47386
51.91351,4.48388
51.91413,4.45092
51.93211,4.52187
51.97745,4.38179
51.94264,4.43044
51.90322,4.44821
51.90322,4.44821
51.90322,4.44821
51.90322,4.44821
51.90322,4.44821
51.90322,4.44821
51.92121,4.50543
51.93006,4.45827
51.93226,4.52061
51.92733,4.4732
51.90289,4.40545
51.92165,4.47744
51.90785,4.44718
51.92193,4.4784
51.92029,4.47761
51.92038,4.4781
51.92015,4.47728
51.92232,4.47831
51.91997,4.47854
51.92027,4.47711
51.92879,4.50651
51.93065,4.45719
51.92355,4.11788
51.94568,4.46627
51.89732,4.49415
51.91889,4.46357
51.918488,4.462693
51.918488,4.462693
51.91928,4.46214
51.918488,4.462693
51.91166,4.45824
51.91854,4.48939
51.92931,4.48923
51.91366,4.48074
51.90322,4.44821
51.92755,4.45868
51.89033,4.47217
51.85913,4.25446
51.97665,4.17583
51.85953,4.25483
51.93023,4.47691
51.93139,4.50817
51.93353,4.45747
51.93621,4.47447
51.903,4.45025
51.90304,4.45027
51.91209,4.46241
51.91479,4.47655
51.91651,4.47602
51.99074,4.12536
51.99049,4.12559
51.93554,4.46002
51.92597,4.46934
51.91528,4.48725
51.91321,4.46049
51.9287,4.46127
51.91151,4.45562
51.93177,4.49287
51.94518,4.47256
51.93811,4.48147
51.90901,4.34716
51.91536,4.41008
51.96484,4.50504
51.9316,4.5078
51.93703,4.4646
51.91176,4.46306
51.91439,4.45743
51.9127,4.46468
51.93304,4.45916
51.90163,4.16403
51.94366,4.55981
51.95709,4.49448
51.91871,4.49492
51.91306,4.33903
51.89427,4.50981
51.94306,4.54461
51.85029,4.49881
51.92631,4.4627
51.97166,4.58839
51.91803,4.46909
51.9239,4.5052
51.92917,4.46353
51.91759,4.47296
51.87439,4.46784
51.89477,4.50762
51.92566,4.46647
51.94862,4.57454
51.91649,4.39911
51.86096,4.49942
51.93151,4.46508
51.92079,4.512
51.92907,4.45668
51.90193,4.45788
51.91173,4.47897
51.85086,4.48515
51.91245,4.3758
51.9156,4.47592
51.84957,4.48366
51.8881,4.49257
51.91386,4.4843
51.93377,4.45908
51.85558,4.41776
51.97436,4.60196
51.94198,4.47314
51.93388,4.46536
51.93183,4.45961
51.94661,4.46915
51.8656,4.36674
51.89086,4.47591
51.92279,4.4835
51.92235,4.11686
51.90116,4.48734
51.92608,4.50772
51.90603,4.34946
51.89907,4.5452
51.91407,4.45047
51.92285,4.48386
51.92355,4.47731
51.90869,4.4586
51.90796,4.45834
51.92933,4.45761
51.91174,4.49719
51.95704,4.54209
51.94383,4.54819
51.85435,4.49978
51.92727,4.48237
51.92436,4.48391
51.90522,4.44879
51.92162,4.396
51.90357,4.45926
51.97784,4.17912
51.92614,4.47624
51.92453,4.48849
51.91396,4.46393
51.92462,4.48721
51.91874,4.41615
51.91672,4.43958
51.90794,4.47797
51.93287,4.44148
51.92248,4.50726
51.93249,4.44056
51.89383,4.57587
51.94635,4.4717
51.93343,4.45776
51.91665,4.47269
51.98508,4.42355
51.98391,4.42215
51.89021,4.46694
51.91439,4.43669
51.90413,4.4574
51.86051,4.52731
51.9098,4.49066
51.93574,4.48338
51.93754,4.48215
51.91534,4.39693
51.91064,4.49776
51.8895,4.50134
51.85727,4.35292
51.91331,4.38498
51.93128,4.45923
51.9323,4.45624
51.91224,4.34506
51.91677,4.46497
51.85244,4.52043
51.91731,4.4862
51.91718,4.48628
51.91207,4.45575
51.89089,4.49953
51.89653,4.52321
51.90078,4.4823
51.92829,4.45772
51.84989,4.33016
51.91970969354553,4.513713179994929
51.9177,4.49003
51.93562,4.46769
51.93625,4.46049
51.98986,4.13519
51.91959,4.45055
51.89312,4.47906
51.90233,4.34019
51.92358,4.491405
51.91968,4.45
51.93482,4.45628
51.92363,4.56234
51.92649,4.57557
51.93557,4.47058
51.91956,4.57442
51.93864,4.47544
51.93359,4.46747
51.89238,4.48302
51.93478,4.58719
51.93681,4.46577
51.93093,4.47803
51.91372,4.46531
51.95728,4.51948
51.92314,4.46009
51.91553,4.40728
51.91562,4.46426
51.91601,4.46369
51.91593,4.46286
51.91701,4.46254
51.9167,4.46412
51.91671,4.46195
51.91532,4.46267
51.9169,4.46243
51.93468,4.48208
51.87343,4.54646
51.88312,4.45991
51.89007,4.47919
51.98936,4.5484
51.90534,4.34593
51.91332,4.46351
51.91475,4.46395
51.8548,4.32516
51.91705,4.48823
51.91693,4.48764
51.917213439941406,4.483367919921875
51.91621,4.47875
51.93697,4.41896
51.90953,4.34101
51.88259,4.54356
51.8721,4.54677
51.90911,4.40376
51.91397,4.38724
51.86062,4.32498
51.91236,4.3875
51.90185,4.4512
51.90387,4.44948
51.93479,4.46818
51.93352,4.47199
51.9234,4.4769
51.92289,4.10609
51.91451,4.39661
51.91511,4.47574
51.99353,4.12907
51.92223,4.11467
51.91403,4.38927
51.88836,4.47019
51.92937,4.47479
51.92576,4.46491
51.93544,4.45728
51.97578,4.52904
51.92416,4.48917
51.9751,4.52966
51.92942,4.47311
51.9293,4.47502
51.96253,4.4687
51.91655,4.45752
51.91831,4.45618
51.92386,4.11391
51.92032,4.11047
51.91006,4.09851
51.90854,4.47811
51.93828,4.48004
51.91906,4.40058
51.91786,4.40143
51.91732,4.40014
51.91909,4.40014
51.90682,4.47927
51.90676,4.48082
51.90697,4.48077
51.909,4.4786
51.90612,4.5048
51.90691,4.50467
51.89155,4.4789
51.90753,4.50459
51.9087,4.50045
51.90685,4.50189
51.9565,4.58859
51.93489,4.4805
51.98004,4.46424
51.97233,4.44434
51.9242,4.47621
51.91884225321625,4.491120098086664
51.85692,4.55209
51.94521,4.48192
51.91671,4.476
51.95742,4.47843
51.91212,4.45401
51.87233,4.35331
51.87098,4.35304
51.90487,4.45643
51.91336,4.40328
51.91724,4.48086
51.93045,4.48002
51.87313,4.40526
51.91328,4.46142
51.91332,4.46313
51.91975,4.45184
51.90213,4.16447
51.90363,4.44961
51.93768,4.49749
51.90241,4.16371
51.91006,4.45334
51.92287,4.47071
51.93056,4.46121
51.91887,4.42087
51.92689,4.48824
51.92629,4.45681
51.94975,4.51011
51.91129,4.50758
51.88944,4.48397
51.92291,4.4946
51.91142,4.47626
51.89156,4.4676
51.92038,4.4495
51.88939,4.4702
51.93149,4.47425
51.91451,4.44558
51.85368,4.41783
51.90972,4.48932
51.9553,4.5539
51.92445,4.47772
51.9262,4.47619
51.9253,4.4756
51.9246,4.47785
51.913418,4.460607
51.91629,4.5029
51.91357,4.46458
51.96625,4.39016
51.91747,4.45594
51.92388,4.4884
51.90959,4.48863
51.89,4.48065
51.9251,4.46674
51.92386,4.48415
51.91887,4.47528
51.93204,4.46282
51.93406,4.47494
51.89468,4.50866
51.96037,4.21655
51.91683,4.45795
51.92005,4.41885
51.99908,4.15453
51.99864,4.15284
51.89373,4.53764
51.9308,4.46428
51.92184,4.49047
51.93414,4.47964
51.93279,4.46334
51.92176,4.51257
51.90315,4.48568
51.90295,4.48458
51.90523,4.4883
51.90433,4.48862
51.95415,4.51879
51.93145,4.54627
51.92206,4.11866
51.93173,4.45976
51.99506,4.12812
51.918777,4.39899
51.90882,4.47901
51.92152,4.46384
51.91417,4.47457
51.92348,4.50022
51.91582,4.46773
51.91955,4.47461
51.93016,4.58266
51.9033,4.48675
51.93702,4.46949
51.9237,4.40224
51.92317,4.48533
52.00098,4.16429
51.93226,4.48036
51.85163,4.32513
51.93544,4.48264
51.83223,4.35109
52.002132,4.163727
51.90811,4.52243
51.92184,4.44795
51.93479,4.47918
51.91276,4.48719
51.90472,4.34007
51.90492,4.34035
51.91223,4.39816
51.92209,4.45723
51.93307,4.54673
51.89279,4.49434
51.90486,4.34174
51.96097,4.50911
51.91178,4.44572
51.90174,4.16346
51.84851,4.49141
51.92456,4.11893
51.91384,4.494
51.91342,4.49537
51.91812,4.49247
51.94043,4.48285
51.93533,4.47887
51.9246,4.48629
51.96161,4.56654
51.9254,4.46782
51.90699,4.50454
51.90392,4.48638
51.91681,4.47846
51.93216,4.46515
51.91416,4.40117
51.9046,4.33811
