id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
654154537639930596,Grand appartement près bordeaux,199788522,Khadija,Eysines,Eysines,44.89137,-0.64653,Entire home/apt,101,1,25,2022-08-30,9.49,1,350,25,
656488419485336536,"Charmant lumineux apt. 
Bright apt. with character",206523900,Claire,Bordeaux,Centre ville (Bordeaux),44.84188,-0.58676,Entire home/apt,100,2,4,2022-08-20,1.82,1,0,4,33063008005AC
656497604124026885,Cosy logement pour 2,97509824,Corinne,Martignas-sur-Jalle,Martignas-sur-Jalle,44.84882,-0.78614,Private room,65,3,0,,,2,11,0,
659190412407331932,Bordeaux. Superbe appartement,166911285,Jalil,Bordeaux,Nansouty - Saint Gens,44.81758015600234,-0.5740885182035439,Private room,49,1,3,2022-09-10,3,1,363,3,
659235894325247621,Bordeaux cauderan: charmante échoppe bordelaise,135360896,Jessica,Bordeaux,Caudran,44.85089700086103,-0.6205926837136285,Entire home/apt,98,4,1,2022-08-22,1,1,127,1,3306300832534
654174200586472127,Villa avec piscine dans propriété de 5 hectares,465354471,Christine,Parempuyre,Parempuyre,44.955,-0.55685,Entire home/apt,290,5,2,2022-08-23,1.54,1,83,2,
659254266119732093,Maison d’architecte avec piscine,203600336,Laetitia,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82082,-0.60203,Private room,180,1,0,,,1,354,0,
656504074266104248,Chambre Studio Bordeaux Centre 100 m Jardin Public,465892614,Elisabeth,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84763299999999,-0.5810014,Private room,60,2,7,2022-09-07,3.68,1,132,7,
654186077509714302,Villa du LIGNAN,373988047,Baptiste,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.92244702421052,-0.8311136439442635,Entire home/apt,163,2,3,2022-08-21,2.37,1,35,3,
656584127249085447,Magnifique villa piscine chauffée Bordeaux,5864286,Julien,Talence,Talence,44.82261270882656,-0.5875008957838055,Entire home/apt,315,5,3,2022-08-28,2.05,1,332,3,
659329328974587646,Maison chaleureuse du sud avec jardin paysager,86924456,Eva,Merignac,Beaudsert,44.8435,-0.73578,Entire home/apt,400,3,5,2022-08-16,2.59,1,363,5,
654194685755779248,"Superbe appartement, terrasse et parking gratuit",457465349,Alice,Bordeaux,Bordeaux Maritime,44.85966112920008,-0.5676563456654549,Entire home/apt,60,2,7,2022-08-26,3.62,1,289,7,3306300796617
654195416638099241,Appartement indépendant dans une résidence,434376590,Marie,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.8258704,-0.5904678,Entire home/apt,51,13,0,,,1,0,0,330630080796A
659367892680226744,Agréable maison de ville avec piscine,39367116,Thomas,Bordeaux,La Bastide,44.839615647417084,-0.5457477994750959,Entire home/apt,369,2,6,2022-08-26,2.86,1,173,6,3306300803979
657050856200712749,Appartement calme proche du centre de Bordeaux,466226975,Elias,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.832282445163436,-0.5877894652532114,Entire home/apt,90,2,8,2022-08-20,3.24,1,251,8,33063008015E8
657174826551057658,Chambre privée avec terrasse dans agréable maison,140924744,Laurence,Pessac,Le Monteil,44.80823,-0.65744,Private room,32,2,1,2022-07-14,0.49,2,110,1,
657176706042581030,Maison entre Bordeaux et l'eau,140924744,Laurence,Pessac,Le Monteil,44.80795,-0.65865,Entire home/apt,94,3,6,2022-09-09,3.40,2,18,6,
654279200001222666,Bordeaux : Magnifique T2 parfaitement situé,320881238,Nicolas,Bordeaux,Bordeaux Sud,44.82975910775702,-0.5686135538609032,Entire home/apt,75,1,3,2022-07-31,1.23,2,0,3,33063007998D7
654355915711278887,"Superbe appartement bordelais, proche tram",99388232,Manon,Bordeaux,La Bastide,44.8480932,-0.5454289,Entire home/apt,106,1,12,2022-09-08,8.18,1,164,12,3306300797135
659393472656157032,Grande maison de ville confortable avec piscine,13146755,Melanie,Bordeaux,Bordeaux Maritime,44.8581362963421,-0.5612766970333122,Entire home/apt,350,7,0,,,1,0,0,330630080407F
659436274163574540,Appartement lumineux et cosy,63398614,Nathalie,Cenon,Gambetta-Mairie-Lissandre,44.8474739,-0.5348663,Entire home/apt,49,3,4,2022-08-21,1.82,1,316,4,
654700479619914252,>Nuit à bord *Vieux gréement * Fête du vin,140934641,Cédric,Bordeaux,Centre ville (Bordeaux),44.83780100986944,-0.5678335045984378,Entire home/apt,92,1,0,,,11,82,0,Exempt - hotel-type listing
659771130422479359,"Péniche Quasar✨⚓💚
Le paradis c'est ici !",165552635,Océane,Bordeaux,Bordeaux Maritime,44.86724835214142,-0.5561067536473274,Entire home/apt,137,2,1,2022-07-16,0.50,1,79,1,330630080459D
657210643965801924,"Superbe appartement avec balcon, proche centre",340987835,Guenael,Merignac,Bourran,44.8397245,-0.6285966,Entire home/apt,60,2,3,2022-08-28,2.37,1,255,3,
657545361203275047,jolie chambre(2) au calme dans maison individuelle,451647569,Yvelise,Merignac,Centre ville (Merignac),44.84541687904201,-0.6496879074096706,Private room,42,1,10,2022-08-31,3.90,2,123,10,
654717366173607974,Charmante maison Bordelaise,26303962,Guillaume,Bordeaux,Bordeaux Sud,44.82107412335668,-0.5653058499613554,Entire home/apt,210,6,2,2022-08-17,1.76,1,3,2,33063008007B8
657619199314476146,Bordeaux : chambre privée dans l’hypercentre,35991218,Pauline,Bordeaux,Bordeaux Sud,44.83422387892863,-0.5714585420445942,Private room,50,1,3,2022-08-26,1.50,1,268,3,
657664653399333858,Appartement à Bordeaux avec parking gratuit,35850882,Anthony,Bordeaux,Centre ville (Bordeaux),44.83706,-0.59637,Entire home/apt,60,4,0,,,1,75,0,3306300752406
659786292177035544,Private room station bx green YourHostHelper,466416651,Alexandra,Bordeaux,Bordeaux Sud,44.82438579999999,-0.5583798999999999,Private room,90,2,0,,,3,298,0,
654775612537806778,Jolie maison d'artiste au charme atypique,191427787,Frédérique,Eysines,Eysines,44.86206,-0.65407,Entire home/apt,89,3,13,2022-09-07,5.20,1,161,13,
659806010975327804,GuestReady Cozy Mezzanine Apartment City Center,466518632,Corentin,Bordeaux,Centre ville (Bordeaux),44.83617715390146,-0.5786290973868015,Entire home/apt,95,2,3,2022-09-04,1.41,1,6,3,33063007852BD
654781975104619059,Ma maison aux portes de Bordeaux,89965082,Sonia,Eysines,Eysines,44.88345,-0.64548,Entire home/apt,150,5,1,2022-08-13,0.94,2,0,1,
657747890209598114,Grande maison avec piscine,466153105,José,Eysines,Eysines,44.8828617325682,-0.6661467254161835,Entire home/apt,314,4,1,2022-08-28,1,1,246,1,
654829567132775520,Appartement typiquement bordelais,103725091,Aurelie,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85097749523192,-0.5802604651799972,Entire home/apt,100,5,0,,,1,72,0,3306300797965
657776251125783687,Joli appartement avec balcon,31386878,Anne-Laure,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85194874983167,-0.5769042670726776,Entire home/apt,140,3,2,2022-08-05,1.36,1,0,2,33063008014E2
659812365909627780,Mon T2 Premium - Bordeaux Centre,42055602,Cedric,Bordeaux,Centre ville (Bordeaux),44.8368273,-0.5673419,Entire home/apt,79,2,7,2022-08-26,4.04,1,152,7,3306300760598
654862809524484919,Monaco - Bel appart 2 ch au coeur de Bordeaux,72691486,Arnaud,Bordeaux,Centre ville (Bordeaux),44.84680869523564,-0.5810073661749332,Entire home/apt,95,90,0,,,92,271,0,"Available with a mobility lease only (""bail mobilité"")"
659854520733737920,Private room station bx blue YourHostHelper,466416651,Alexandra,Bordeaux,Bordeaux Sud,44.82438579999999,-0.5583798999999999,Private room,90,2,0,,,3,298,0,
659858183744623904,Maisonnette bordelaise centrale - entrée privée,5937944,Alexandra,Bordeaux,Bordeaux Sud,44.82588,-0.56341,Entire home/apt,75,3,3,2022-08-22,2.65,2,354,3,330630082335F
662887286131248549,Architect house with garden in Bordeaux Bastide,102808177,Caline,Bordeaux,La Bastide,44.83995613120477,-0.552150712430382,Entire home/apt,135,365,0,,,1,76,0,3306300808694
659858869475279303,Bordeaux historique,10541629,Damien,Bordeaux,Centre ville (Bordeaux),44.838202800759845,-0.56938536465168,Entire home/apt,140,1,6,2022-08-14,3.00,1,291,6,3306300804497
657785771834795111,Logement cosy et nuit à la belle étoile - roof top,31795726,Camille,Floirac,Floirac,44.827111195328634,-0.5311548337340355,Entire home/apt,52,1,1,2022-08-26,1,2,3,1,
662908189237647795,Superbe appartement au Bouscat  proche Bordeaux,467419648,Josiane,Le Bouscat,Le Bouscat,44.86003203128255,-0.598267485011828,Entire home/apt,70,3,2,2022-08-15,1.18,1,69,2,
657808492295547873,Appartement lumineux avec parking sur place,135854979,Cécile,Villenave-d'Ornon,Villenave-d'Ornon,44.7811349,-0.5734632,Entire home/apt,80,3,0,,,1,79,0,
659898937703275117,GuestReady Beautiful house next to Bordeaux city,466687856,Matthew.,Talence,Talence,44.8196232171647,-0.590346555801747,Entire home/apt,236,2,2,2022-08-12,1.58,1,0,2,""
660046811500965169,Cozy Studio with perfect location,244477142,Mateo,Bordeaux,Nansouty - Saint Gens,44.827731491500906,-0.5801836691720665,Private room,54,1,5,2022-07-24,2.21,1,0,5,
662924391600893953,"Agréable maison de ville, Floirac près de Bordeaux",8138114,Laetitia,Floirac,Floirac,44.8410768914261,-0.5388972233699157,Entire home/apt,180,5,1,2022-08-12,0.91,1,60,1,
657847209951039548,Cocon avec grande terrasse et parking sécurisé,112860819,Lucile,Bordeaux,Nansouty - Saint Gens,44.8263873,-0.5755631999999999,Entire home/apt,109,1,17,2022-09-10,8.64,1,354,17,33063008013DC
662932344807047147,"#3/ Endroit calme , Bordeaux talence",222166145,Li,Talence,Talence,44.80232050691836,-0.5753817781805992,Private room,28,1,10,2022-08-19,4.55,4,42,10,
657864639471775322,Bedroom - next to bus stops for beach or city.,6769364,Julian Et Margot,Eysines,Eysines,44.86322,-0.64751,Private room,45,1,4,2022-08-14,1.58,1,0,4,
657865680839878799,Appartement calme au cœur de Bordeaux,37355517,Jean-Baptiste,Bordeaux,Bordeaux Sud,44.83574313545121,-0.566482942694535,Entire home/apt,100,2,0,,,1,351,0,33063005935F7
662936964517437121,Belle chambre avec salon - Hyper centre Bordeaux,108262915,Alexandre,Bordeaux,Centre ville (Bordeaux),44.8376094,-0.5754557,Private room,79,1,25,2022-09-11,11.19,2,187,25,
657917555480199425,Chambre privative avec salle d'eau indivuelle. 9,125939433,Vincent,Pessac,Chiquet-Fontaudin,44.80126,-0.62114,Private room,29,4,6,2022-08-06,2.40,10,269,6,
660063617896467719,Studio agréable au coeur de St Michel - Bordeaux,42227725,Emi,Bordeaux,Bordeaux Sud,44.83245374225856,-0.5687778153410464,Entire home/apt,50,2,5,2022-08-11,2.50,1,1,5,33063008048AF
662951674636617469,Bordeaux appartement de charme quartier historique,218296618,Jimmy,Bordeaux,Bordeaux Sud,44.831476860436766,-0.5618517100811005,Entire home/apt,85,2,6,2022-09-01,4.74,1,342,6,3306300818075
662957275093742095,Charmant appartement TERRASSE centre vile,140027979,Clémence,Bordeaux,Centre ville (Bordeaux),44.84298790170548,-0.5882237371432862,Entire home/apt,85,2,5,2022-09-10,3.85,1,16,5,330630080744C
663001512801309290,Maison familiale proche bassin d'Arcachon,33355774,Severine,Martignas-sur-Jalle,Martignas-sur-Jalle,44.84098,-0.7874,Entire home/apt,315,7,1,2022-08-14,1,1,60,1,
663008210890664517,Charmant logement à 10 min de Bordeaux centre.,205617598,Raby,Bruges,Bruges,44.8788193,-0.6152723999999999,Entire home/apt,150,3,1,2022-08-20,1,1,88,1,
663019127783637842,Bordeaux logement sympa en rdc quartier vivant,250262583,Georges,Bordeaux,Bordeaux Sud,44.8270176,-0.5699001,Entire home/apt,43,3,4,2022-09-01,3.24,1,12,4,33063007456C1
660069652495700002,Chambre particulière dans maison,401111277,Julien,Saint-Vincent-de-Paul,Saint-Vincent-de-Paul,44.95693,-0.47777,Private room,35,1,0,,,1,333,0,
657995463802849518,Agréable Maison au calme absolu avec piscine,41300757,Caroline,Le Bouscat,Le Bouscat,44.859300780256625,-0.6017095443983521,Entire home/apt,220,5,2,2022-08-06,1.13,1,124,2,
663031382652510856,Very Cozy… apt.  / Chartrons,39796565,Daphné,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85509707442159,-0.5764610320329666,Private room,119,3,0,,,1,135,0,
658321894712955705,Appartement T2 à Gradignan près de Bordeaux,463351962,Sabine,Gradignan,Gradignan,44.78125,-0.60849,Entire home/apt,50,1,2,2022-08-31,0.81,3,0,2,
660072174125726273,Logement familial au calme,66783170,Geraldine,Villenave-d'Ornon,Villenave-d'Ornon,44.76066,-0.57371,Entire home/apt,70,3,6,2022-08-18,2.77,1,88,6,
660106543200578003,Charmante Chartreuse Bordelaise Piscine-Jardin-Pkg,31348288,Estelle,Artigues-Prs-Bordeaux,Artigues-Prs-Bordeaux,44.86721,-0.47939,Entire home/apt,246,3,1,2022-08-06,0.79,1,222,1,
663070210286682488,Magnifique maison avec piscine,467474921,Aurelie,Le Taillan-Mdoc,Le Taillan-Mdoc,44.9096154,-0.6860339,Entire home/apt,230,1,0,,,1,12,0,
660151044795591028,Superbe appartement avec parking gratuit sur place,149725077,Brice,Bordeaux,Bordeaux Maritime,44.8616702,-0.5568109,Entire home/apt,96,2,3,2022-09-11,3,1,182,3,33063008052C7
660159236084061370,Villa Bengale historic residence 10 minutes from,47630405,Nicolas,Bordeaux,Nansouty - Saint Gens,44.82035581900316,-0.5812524474344588,Entire home/apt,388,1,4,2022-08-23,2.03,17,0,4,""
658339776179164053,Joli 76m² avec TERRASSE près  du LAC !,456430723,Thibaut,Bruges,Bruges,44.877777,-0.584237,Entire home/apt,140,1,4,2022-08-28,4,17,0,4,
658427862530082149,"Villa avec piscine,jacuzzi ,terrain de boules",465875836,Rodolphe,Saint-Aubin-de-Mdoc,Saint-Aubin-de-Mdoc,44.93682,-0.70528,Entire home/apt,300,1,5,2022-08-28,2.27,2,362,5,
663071251478251530,Superbe chambre dans échoppe  à 5 mn de la gare,158954134,Stéphanie,Bgles,Bgles,44.81623103241586,-0.544743442494033,Private room,30,1,11,2022-08-28,6.35,1,13,11,
658454056510184134,"#1 / Bordeaux talence, dans une maison calme/",222166145,Li,Talence,Talence,44.8031179839708,-0.5748038681451364,Private room,28,1,10,2022-08-14,4.11,4,51,10,
660167501946988485,Magnifique Maison à Bordeaux,282970754,Mohamed,Villenave-d'Ornon,Villenave-d'Ornon,44.78387,-0.58261,Entire home/apt,200,1,3,2022-08-28,2.57,1,197,3,
663393334420863418,Maison familiale avec piscine baignée de nature,9403980,Amélie & Baptiste,Blanquefort,Blanquefort,44.93716,-0.64939,Entire home/apt,180,3,2,2022-08-22,2,1,95,2,
658460105092554907,"#2/ Dans une maison spacieuse, Bordeaux talence",222166145,Li,Talence,Talence,44.80346379624443,-0.5762711337033305,Private room,28,1,14,2022-08-24,5.83,4,73,14,
663401512758268923,Chambre privative dans grande maison bordelaise,467543006,Stéphanie,Le Bouscat,Le Bouscat,44.85749,-0.59519,Private room,40,2,7,2022-09-11,3.68,1,62,7,
658482688205777411,Petit studio cosy à Caudéran,126824829,Alexis,Bordeaux,Caudran,44.854577791168175,-0.6280577980958341,Entire home/apt,40,1,11,2022-09-10,5.16,1,342,11,3306300802837
660172318548749646,Appartement cosy en centre ville de Bordeaux,390200553,Happy Team,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.8325781,-0.5836082,Entire home/apt,55,2,8,2022-08-24,3.43,26,250,8,33063008053CD
663413916168010279,Villa Van Gogh,130392994,Pierre,Saint-Aubin-de-Mdoc,Saint-Aubin-de-Mdoc,44.9098638,-0.717,Entire home/apt,430,3,2,2022-08-13,1.46,1,104,2,
660681995309763931,"Duplex entièrement rénové, calme et lumineux",40388358,Xavier,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85086119517236,-0.5792363526547227,Entire home/apt,154,2,3,2022-08-30,2.50,1,358,3,330630077375E
658500931104533001,MERIGNAC Centre Jardin+ chambre & p'tit dejeuner,121243493,Florence,Merignac,Centre ville (Merignac),44.83755,-0.65493,Private room,69,2,0,,,1,131,0,
663456376347139642,T1 proche gare,122825769,Ingrid-Anne,Bordeaux,Bordeaux Sud,44.8268012,-0.5652323,Entire home/apt,56,2,5,2022-09-05,4.29,1,328,5,330630080827C
658518225952159590,Beautiful family home Merignac with garden,465827556,Cecile,Merignac,Arlac,44.821237066322986,-0.6143982714134335,Entire home/apt,162,2,1,2022-08-31,1,1,46,1,""
660698262848242387,CHARMANT T2 EQUIPE AU COEUR D'UN QUARTIER VIVANT,55250204,Tiffany,Bordeaux,Bordeaux Sud,44.826865080326456,-0.5673043057322502,Entire home/apt,80,1,20,2022-09-10,12.00,3,76,20,33063002815E3
660731031892938318,★ Spa & Détente ★ Mérignac ★ Netflix ★ Balcon ★,40529730,Sabrina,Merignac,Centre ville (Merignac),44.83851,-0.64913,Entire home/apt,148,2,15,2022-09-03,6.62,5,5,15,
663502568961708517,"Chambre de 11m2 dans T3, proche gare ST Jean",148327913,Thomas,Bgles,Bgles,44.8123772,-0.5498983,Private room,38,1,11,2022-08-22,5.41,2,0,11,
658554485013495938,Chambre chez l'habitant,55907038,Solenn,Bordeaux,Caudran,44.84550548956554,-0.6291801248196383,Private room,40,1,0,,,1,72,0,
663534320402039345,Superbe Studio place de la Bourse bail de mobilité,39831814,Christophe,Bordeaux,Centre ville (Bordeaux),44.84142869999999,-0.5719069,Entire home/apt,32,30,0,,,2,183,0,"Available with a mobility lease only (""bail mobilité"")"
663536110046117047,Beautiful villa for the perfect family holiday,5554284,Christophe & Diana,Gradignan,Gradignan,44.75734,-0.63393,Entire home/apt,198,5,0,,,2,0,0,
658617891479090495,"Bel appartement, vue sur Bordeaux et Gironde",105687669,Julia,Lormont,Lormont,44.88807,-0.5217,Entire home/apt,75,2,5,2022-08-15,2.03,1,345,5,
660759076462836067,Appartement entier T2 + place de parking sécurisé,466923580,Eymeric,Bordeaux,Caudran,44.8374806,-0.5992405,Entire home/apt,80,2,4,2022-08-19,1.74,1,258,4,3306300806722
663592625147126731,chaleureux 36 m²  idéal pour 2 avec balcon,456430723,Thibaut,Merignac,Centre ville (Merignac),44.839533,-0.649851,Entire home/apt,57,1,6,2022-08-27,3.00,17,283,6,0
660760388196715551,★ Maison 65m² ★ Mérignac ★Jacuzzi ★Netflix★ Tram A,40529730,Sabrina,Merignac,Arlac,44.82263,-0.62525,Entire home/apt,117,2,10,2022-09-10,4.62,5,86,10,
660794776683057382,Studio cosy filet et jardin à 10 min de BORDEAUX,378367907,Moa,Artigues-Prs-Bordeaux,Artigues-Prs-Bordeaux,44.85921,-0.49252,Entire home/apt,70,1,11,2022-09-11,5.50,1,356,11,
658624955710614944,"Appartement 
lumineux proche Bordeaux, vue dégagée",111977544,Marjorie,Bgles,Bgles,44.79858,-0.54545,Entire home/apt,66,7,2,2022-08-13,1.54,1,0,2,
663640074291063593,T2 coeur des Chartrons avec vue sur les toîts,6289541,Etienne,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.8519036,-0.5747903,Entire home/apt,80,2,6,2022-09-08,5.14,8,3,6,33063006757A4
658653403523389192,Studio Talence,55301378,Aurore,Talence,Talence,44.81798121939387,-0.5937828545815098,Entire home/apt,47,2,2,2022-07-22,1.03,1,77,2,
660809630619648632,Bordeaux hyper centre charmant deux pièces,31292759,Celine,Bordeaux,Centre ville (Bordeaux),44.83618449999999,-0.5742473,Entire home/apt,80,3,5,2022-08-29,2.63,1,18,5,330630080345B
663673378423082368,Maison chaleureuse avec piscine donnant sur bois,460485803,Philippe,Villenave-d'Ornon,Villenave-d'Ornon,44.77165,-0.55136,Entire home/apt,240,3,3,2022-08-12,2.05,1,0,3,
658675485735077265,Chartrons T3 - dernier étage terrasse et parking,21725382,Thibault,Bordeaux,Bordeaux Maritime,44.85998190483158,-0.5670366730163612,Entire home/apt,110,5,2,2022-09-08,1.54,1,2,2,330630080293D
658716358748742901,private room station bx red YourHostHelper,466416651,Alexandra,Bordeaux,Bordeaux Sud,44.823833406876034,-0.5593806795944812,Private room,90,2,0,,,3,298,0,
663693723376421577,Magnifique Maison Contemporaine  Bordeaux.,206662473,Kathy,Merignac,La Glacire,44.8360351,-0.6347575999999999,Entire home/apt,250,5,3,2022-08-28,2.37,1,285,3,
658716567835651387,Agréable maison de ville avec petit jardin .,139235040,Malika,Lormont,Lormont,44.87624,-0.52123,Entire home/apt,105,2,0,,,1,255,0,
665893480197417506,"#4/ Studio avec la terrasse, Bordeaux-talence",222166145,Li,Talence,Talence,44.802781762454714,-0.5765088035750794,Entire home/apt,48,1,7,2022-08-18,3.44,4,88,7,
660960337812862210,Maison chaleureuse avec parking,466631747,Laura,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.89398689999999,-0.7288722999999999,Entire home/apt,60,2,1,2022-08-28,1,1,41,1,
661057254240428831,Puit de lumière Bordeaux-Cenon: Chambre tahinamala,452059263,Davy,Cenon,Gambetta-Mairie-Lissandre,44.85487974207487,-0.5337347464834932,Private room,49,1,22,2022-08-29,10.48,2,356,22,
663723371163367706,Appartement calme T3 Hyper centre de Bordeaux,127844233,Valentin,Bordeaux,Centre ville (Bordeaux),44.83658142154139,-0.572729226951246,Entire home/apt,125,1,6,2022-09-04,3.00,1,86,6,33063008092B8
661258187492680221,Chambre N°3 dans un appartement bien ensoleillé,153601574,Rupestre,Pessac,Nos,44.81032,-0.6369,Private room,30,2,2,2022-07-08,0.86,4,346,2,
661263591099382630,Petite maison chaleureuse calme avec jardin,467040611,Claire,Villenave-d'Ornon,Villenave-d'Ornon,44.77625,-0.57548,Entire home/apt,65,2,3,2022-09-04,2.37,1,128,3,
665925237653489102,Maison centre-ville Bordeaux,46494452,Alice,Bordeaux,Bordeaux Sud,44.82719669999999,-0.573807,Entire home/apt,79,3,2,2022-08-04,1.25,1,192,2,33063008113E1
663740663599964466,Adorable chambre privée chez l'habitant,186947648,Carine,Bordeaux,La Bastide,44.84771,-0.56174,Private room,44,1,8,2022-09-11,3.64,1,74,8,
665979460466162369,"Entre Lacanau et Bordeaux,dans une charmante ville",44329979,Jessica,Saint-Aubin-de-Mdoc,Saint-Aubin-de-Mdoc,44.90976,-0.72417,Entire home/apt,95,2,1,2022-07-24,0.58,1,0,1,
661287379477382724,Chambre privées dans grand appartement T4,32812619,Clément,Cenon,Palmer-Gravires-Cavailles,44.86274473591305,-0.5198033693115178,Private room,40,2,1,2022-07-11,0.46,1,71,1,
663759945870095133,Bègles appartement / terrasse neuf tout équipé.,290220762,Damien,Bgles,Bgles,44.80826,-0.54044,Entire home/apt,65,1,3,2022-09-06,1.53,1,279,3,
661310962023353480,Appartement de charme Bordelais,19971668,Pierre,Bordeaux,Bordeaux Sud,44.83571818930378,-0.5679997249555666,Entire home/apt,120,2,10,2022-09-12,4.84,1,352,10,33063008055D9
666035689851491183,La dolce vita,468234691,Lucie,Talence,Talence,44.81864948594231,-0.6012158236387787,Entire home/apt,80,2,0,,,1,51,0,
664229285160002390,Appartement 63m2 avec jardin proche de Bordeaux,158051744,Anna,Merignac,Capeyron,44.855653244261156,-0.6383702067907179,Entire home/apt,83,2,2,2022-08-13,1.54,1,51,2,
666292898748580850,Bagatelle -  joli 2 pièces + terrasse,90176784,Delphine,Talence,Talence,44.806641369647714,-0.5773100127779098,Entire home/apt,100,3,2,2022-09-02,2,1,162,2,
664322618369587186,Charmant logement avec jacuzzi privatif,177617273,Williams,Ambars-et-Lagrave,Ambars-et-Lagrave,44.94267,-0.506006,Entire home/apt,120,2,4,2022-08-14,2.07,1,90,4,
666308088296478109,Maison de famille avec jardin à 35min de la plage,143575664,Amelie,Le Haillan,Le Haillan,44.87027,-0.684894,Entire home/apt,103,2,8,2022-08-22,4.71,1,69,8,
666399297433963737,*SAINT GEORGES* au centre historique de Bordeaux,464534526,Djema,Bordeaux,Centre ville (Bordeaux),44.83922091014701,-0.5724738255288843,Entire home/apt,130,3,4,2022-09-01,3.75,2,143,4,3306300658855
661344140518476482,T4 apartment in the heart of old Bordeaux close to,446283504,Hostenga,Bordeaux,Centre ville (Bordeaux),44.8395771699044,-0.5699103691826135,Entire home/apt,195,2,2,2022-08-22,1.67,22,98,2,330630013485F
664337514327170183,Pessac : accès AEROPORT et TRAM aisé,35317186,Céline,Pessac,3M-Bourgailh,44.80574,-0.66782,Private room,45,1,0,,,1,315,0,
661438657852611312,Lovely apartment Bordeaux Chartrons,467075763,Romain,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85077200955939,-0.573643214687817,Entire home/apt,79,2,5,2022-09-08,2.73,1,98,5,33063006966E4
664360768472062840,Appartement Place Camille Jullian,218782172,Issam,Bordeaux,Centre ville (Bordeaux),44.83831219390556,-0.5710610575636723,Entire home/apt,50,1,2,2022-07-27,1.07,1,104,2,33063008096D0
661455627568874850,Cosy studio near Bordeaux train station,255414,Georgia,Bordeaux,Bordeaux Sud,44.82438675205083,-0.5602380260825157,Entire home/apt,52,4,1,2022-07-29,0.65,1,13,1,3306300806410
666406336635637671,"Suite ""Vivien Durand"" - Cœur de ville historique",468307373,Camille,Bordeaux,Bordeaux Sud,44.82766,-0.5688,Entire home/apt,89,2,11,2022-09-10,6.35,1,319,11,330630082356B
664426510476550494,Appartement neuf avec parking au pied du tram,37304331,Meriem,Merignac,Arlac,44.82622937689316,-0.6165132549146548,Entire home/apt,90,1,9,2022-08-27,4.09,1,155,9,
666412790367162596,"APT Cosy 2chambres ""PARKING+WIFI""",467964696,Alfred,Pessac,Le Vallon-Les Echoppes,44.81457,-0.63477,Entire home/apt,77,1,2,2022-08-06,1.36,3,223,2,
661520543180981613,"Superbe Appartement Centre Bordeaux +
avec Parking",339814635,Mariana,Bordeaux,Bordeaux Sud,44.830128773612635,-0.5735101455930629,Entire home/apt,80,1,1,2022-08-07,0.79,2,256,1,3306300212603
661550451340304567,Studio independant dans quartier calme. Piscine.,467114020,Jarry,Artigues-Prs-Bordeaux,Artigues-Prs-Bordeaux,44.861646,-0.47866,Private room,90,2,1,2022-08-18,1,1,347,1,
664523315452649271,Chambre privée casa surf & zen,467844384,Helene,Saint-Aubin-de-Mdoc,Saint-Aubin-de-Mdoc,44.91264,-0.72598,Private room,37,1,18,2022-09-11,8.44,1,85,18,
666457734413988482,Chambre avec salle de bain privée,257411276,Gilles,Bordeaux,Nansouty - Saint Gens,44.821499531565635,-0.5719919257083396,Private room,52,3,3,2022-07-15,1.36,3,40,3,
666457993582856197,Maison avec jardin parking et piscine.,50295996,Alice,Talence,Talence,44.80926,-0.58528,Entire home/apt,160,3,8,2022-09-11,4.14,5,0,8,
664528103260164930,Appartement 3 pièces,389234101,Ludovic,Merignac,Capeyron,44.8489792,-0.6436841999999999,Entire home/apt,60,2,5,2022-08-22,2.78,1,0,5,
666495293318555133,Havre de paix au coeur des Chartrons,51728729,Sofi,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.849981027686596,-0.5712587894414791,Entire home/apt,145,3,6,2022-08-27,3.60,1,293,6,33063007316CB
666496981987126118,APPARTEMENT 6 pers en résidence avec 1 PL parking,88552459,Kateline,Floirac,Floirac,44.83479,-0.51292,Entire home/apt,100,1,2,2022-08-29,1.33,1,0,2,
661958406070321667,LOFT tout confort : PARKING - TERRASSE - TRAM,87554401,Il Était Une Nuit,Bordeaux,Bordeaux Sud,44.8162242,-0.5521133,Entire home/apt,73,1,2,2022-08-25,1.05,6,364,2,330630054451B
