id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
552839711674528273,"Bright appartment of 80m², large living room",441701482,Cyril-Fanny,,3e Arrondissement,45.755348,4.845836,Entire home/apt,109,1,7,2022-07-19,0.96,2,0,7,6938013221104
552933774255196289,Studio Saxe Gambetta 2 personnes,376118942,Boris,,7e Arrondissement,45.74933,4.84252,Entire home/apt,40,3,26,2022-08-27,3.68,1,13,26,6938112868610
553306594837693427,Le Viabert –4 pers terrasse-Charpennes-Brotteaux,226216922,David,,6e Arrondissement,45.76949,4.86628,Entire home/apt,104,2,17,2022-07-17,2.34,212,347,17,non concerné
553421113964992019,Lyon: joli appartement lumineux et confortable,4502214,Marion,,7e Arrondissement,45.75107,4.84941,Entire home/apt,70,2,9,2022-07-25,1.26,1,27,9,6938713221802
553504189927848699,Bel appartement à Lyon Confluence,75392324,Chaïb,,2e Arrondissement,45.740562,4.821735,Entire home/apt,69,2,3,2022-06-17,0.84,1,77,3,6938213332993
553590728309137637,Oddly gateway,35199838,Elsa,,3e Arrondissement,45.75668,4.8446,Entire home/apt,80,2,5,2022-06-10,0.79,1,82,5,6938313212113
553634408942688299,Nice and bright studio near Lyon,291015206,La Nuitée,,9e Arrondissement,45.796947,4.826521,Entire home/apt,45,2,16,2022-09-09,2.71,92,58,16,6938913219271
553638606232412864,Appartement T3 pour 6 personnes avec parking,369826491,WeHost,,6e Arrondissement,45.774593,4.870121,Entire home/apt,97,3,6,2022-09-11,2.14,78,159,6,
553971954111275474,Appartement 35m2 tout confort 69008 chambre/séjour,26147596,Antonio,,8e Arrondissement,45.72604,4.87109,Entire home/apt,30,30,0,,,1,263,0,"Available with a mobility lease only (""bail mobilité"")"
554743880361518817,Beau studio calme proche Part-Dieu et centre Lyon,56791425,Lucile,,6e Arrondissement,45.77376,4.8738,Entire home/apt,50,1,72,2022-08-29,12.93,2,110,72,06901069266220040
554771214694200059,Superb 1 bed - left side of the Rhône w/parking,438886391,Virginie,,3e Arrondissement,45.75516,4.85371,Entire home/apt,89,3,15,2022-08-02,2.53,1,0,15,6938313201819
554783499971658020,GuestReady Le Boudoir Balneo Hyper Centre,443409412,Frédéric,,1er Arrondissement,45.76965,4.83285,Entire home/apt,107,1,50,2022-08-24,6.91,1,355,50,6938112854455
554791131909938130,Chez Romain-Studio balcon et parking-Montplaisir,226216922,David,,8e Arrondissement,45.74326,4.86135,Entire home/apt,74,2,27,2022-08-22,4.07,212,0,27,0693882100381
554927623374823271,Chambre avec lit 2 places au quartier Gratte-Ciel,189879138,Emmanuel,,3e Arrondissement,45.76824,4.88305,Private room,75,3,0,,,1,365,0,
555026577065788356,Dify Grillet - Cordeliers,8067536,Nicolas,,2e Arrondissement,45.76173,4.83601,Entire home/apt,109,1,5,2022-04-06,0.82,98,287,5,6938213205806
555356091604144560,Marylin - 1 bedroom furnished rental - Center of Lyon,5931758,2beapart,,1er Arrondissement,45.769161,4.83203,Entire home/apt,78,30,0,,,47,74,0,"Available with a mobility lease only (""bail mobilité"")"
555426719552913873,Duplex mansardé avec vue sur le Rhône,5587287,Delphine,,6e Arrondissement,45.7841,4.84525,Entire home/apt,100,2,3,2022-04-18,0.44,1,11,3,
555603777244602665,Lyon 2 : Grand Studio calme espace de travail,683086,Karine,,2e Arrondissement,45.760361,4.836503,Entire home/apt,140,1,0,,,43,280,0,6938212385660
555620112887272664,Studio Capponi-3 pers-Terreaux-Croix rousse,226216922,David,,1er Arrondissement,45.772,4.8313,Entire home/apt,67,2,26,2022-08-28,3.80,212,344,26,6938113209593
555660416791665736,Appartement T3  pour 3 personnes - Croix Rousse,369826491,WeHost,,1er Arrondissement,45.772007,4.827827,Entire home/apt,72,3,8,2022-08-21,1.15,78,1,8,6938113222956
555687514864081157,"A 10 mn de la Part Dieu, limite Montchat : T2 neuf",33967924,Béatrice,,3e Arrondissement,45.75576,4.885273,Entire home/apt,70,3,7,2022-08-30,1.62,1,320,7,
555787533984696679,Superbe T2 au pied du métro Valmy avec balcon,5117719,Cecile,,9e Arrondissement,45.77583,4.80562,Entire home/apt,70,14,0,,,16,318,0,6938913229169
556373765442234779,Lyon 2 : superbe T2 rénové - table pour travailler,683086,Karine,,2e Arrondissement,45.753208,4.832297,Entire home/apt,159,1,2,2022-08-26,0.29,43,277,2,6938212571643
556464179122847136,Appartement charmant avec jardin dans les pentes,115481039,Jeanne,,1er Arrondissement,45.77312,4.82638,Entire home/apt,45,14,1,2022-02-15,0.14,1,275,1,1234567890123
556598249290169011,Studio BEL-MOD BUGEY - Belvédère Moderne,217384140,Mathieu,,3e Arrondissement,45.76255,4.86168,Entire home/apt,102,1,26,2022-08-14,3.64,2,298,26,6938313131444
556830677611902854,loue chambre à la semaine,429616249,Lovely,,9e Arrondissement,45.76647,4.80939,Private room,50,1,0,,,1,365,0,
557077506505038216,Suite La Chapelle Vaise Parking Terrasse,438867177,Sébastien,,9e Arrondissement,45.77861,4.79784,Entire home/apt,95,30,7,2022-05-06,1.01,1,0,7,6938913275194
557234247162954838,✨GRAND CLÉMENT✨ SUPERBE logement 60m2 centre ville,380730959,Mehdi,,3e Arrondissement,45.76026,4.89519,Entire home/apt,100,1,6,2022-07-09,1.46,1,359,6,
557577301136822514,Grand T2 Lyon 7 métro J. Jaurès + commerces au rdc,444108835,Nouzha,,7e Arrondissement,45.73618,4.83581,Entire home/apt,85,2,1,2022-07-12,0.47,1,0,1,9876543210987
557645556309140091,Studio Aristide Briand Quai de Rhône 20m,444119265,Sébastien,,6e Arrondissement,45.78182,4.84404,Entire home/apt,60,2,2,2022-09-09,1.40,1,356,2,""
557646645048205508,Très beau et pratique appartement avec parking,58214986,Modesto,,3e Arrondissement,45.76157,4.90176,Entire home/apt,101,2,13,2022-07-16,2.03,2,336,13,
557815981605699477,FengShui Elegant private carPk Crossing Balconies,444154872,Alix,,6e Arrondissement,45.76385,4.86576,Entire home/apt,104,1,39,2022-08-27,5.88,1,5,39,0693861700087
557888984667477314,"Nid d'amour, ancien pigeonnier sur place Bellecour",444175423,Alexis,,2e Arrondissement,45.7598,4.83293,Entire home/apt,89,2,7,2022-06-18,1.02,1,160,7,6938213234510
557959793636244828,"Ch., Proche Tram1&4, 2 arrêts changer Metro A/B",372995071,Charlie,,6e Arrondissement,45.77659,4.86235,Private room,27,1,34,2022-08-27,5.00,8,71,34,
558017371832138939,✨NID DOUILLET CHIC VILLEURBANNE,168526277,Brice,,3e Arrondissement,45.7629,4.88099,Entire home/apt,109,2,51,2022-08-29,7.43,112,84,51,
558350396856391976,Oullins appartement sous les toits,252001290,Benjamin,,2e Arrondissement,45.72042,4.8011,Entire home/apt,40,1,1,2022-09-05,1,1,78,1,
558411506804361699,Le petit Poizat- cosy 2 pers-Villeurbanne,226216922,David,,3e Arrondissement,45.75849,4.89223,Entire home/apt,56,2,10,2022-08-16,1.44,212,351,10,non concerné
558474025361216065,"Chambre n°1, appart vue sur Fourvière et Part-Dieu",77293322,Alex,,8e Arrondissement,45.71154,4.86311,Private room,45,1,0,,,3,347,0,
558475053400046035,Lyon Part-Dieu : beau T1 fonctionnel avec bureau,683086,Karine,,3e Arrondissement,45.759148,4.849292,Entire home/apt,149,1,0,,,43,275,0,6938312373557
558485960778953127,"Chambre n°2, appart vue sur Fourvière et Part-Dieu",77293322,Alex,,8e Arrondissement,45.71157,4.863,Private room,50,1,0,,,3,352,0,
558494137733494138,Lyon 6 : T2 tout confort proche du parc de la Tête,683086,Karine,,6e Arrondissement,45.77234,4.84638,Entire home/apt,155,1,0,,,43,296,0,6938612372781
558514444456120407,Spacieux et Lumineux Appt proches Quais de Saône,443416329,Corentin,,3e Arrondissement,45.756153,4.850628,Entire home/apt,80,1,3,2022-04-18,0.57,1,0,3,6938313222308
558539460117223997,"Appart, 2 chambres, vue sur Fourvière et Part-Dieu",77293322,Alex,,8e Arrondissement,45.71318,4.86406,Entire home/apt,130,1,15,2022-08-27,2.20,3,351,15,
558567166622412634,"LYON 25m2 ÉQUIPÉ,MEUBLÉ et CONNECTÉ EN APART HOTEL",49250939,Stéphanie,,3e Arrondissement,45.746063,4.869977,Entire home/apt,43,22,1,2022-04-03,0.18,6,271,1,Exempt - hotel-type listing
559085333359600698,Lyon 1 Opéra-Cité internationale : T2 superbe vue,683086,Karine,,4e Arrondissement,45.777084,4.83986,Entire home/apt,149,1,3,2022-06-06,0.69,43,258,3,6938412418862
559208465293368503,Lyon 6 : superbe appartement T2 de caractère.,683086,Karine,,6e Arrondissement,45.76865,4.85054,Entire home/apt,175,1,1,2022-04-20,0.20,43,1,1,6938612374068
559222745705766334,Superbe Studio refait à neuf  - 2 personnes,369826491,WeHost,,7e Arrondissement,45.74836,4.853894,Entire home/apt,48,3,10,2022-08-12,1.96,78,52,10,6938713218238
559229336523437787,La Maison Gratte Ciel - Studio Chigaco - Jardin,226216922,David,,6e Arrondissement,45.77429,4.88402,Entire home/apt,76,2,3,2022-06-06,0.69,212,325,3,non concerné
559257490880619585,Lyon 2 : grand studio plein centre Presqu'île,683086,Karine,,2e Arrondissement,45.76367,4.83273,Entire home/apt,132,1,0,,,43,264,0,6938212399122
559316551241756752,Lyon 3 : T1 bis fonctionnel proche transports,683086,Karine,,3e Arrondissement,45.75519,4.84863,Entire home/apt,141,1,0,,,43,245,0,6938312893595
559978349280836917,Dify Condé - Quartier Ainay,8067536,Nicolas,,2e Arrondissement,45.75082,4.8288,Entire home/apt,85,1,15,2022-08-14,2.18,98,349,15,6938212962613
559994612022592700,Lyon 1 Opéra : grand T1 rénové confort vue dégagée,683086,Karine,,1er Arrondissement,45.76622,4.83692,Entire home/apt,151,1,1,2022-06-30,0.40,43,306,1,6938112405978
560008619198971613,Suite Les Remparts Plein centre 75m2,444608163,Sébastien,,2e Arrondissement,45.75156,4.8308,Entire home/apt,130,2,11,2022-05-15,1.63,1,0,11,6938213225206
560017188002660064,Grand Duplex 33m2 Prox Métro Tram,5274721,Guillaume,,6e Arrondissement,45.77196,4.86613,Entire home/apt,65,1,50,2022-09-08,7.73,12,329,50,
560069779538768553,Suite Lafayette Part Dieu Terrasse Vue superbe,444623375,Sébastien,,3e Arrondissement,45.76241150119493,4.8620591696424675,Entire home/apt,730,2,7,2022-08-10,1.00,1,263,7,6938313220922
560126540392157716,Studio rénové avec clim. Proche gare Part-Dieu,444637272,Vivien,,3e Arrondissement,45.7621,4.85325,Entire home/apt,102,2,17,2022-08-25,2.48,4,348,17,6938313173115
560478072610208075,Ecully grand appartement - 2 chambres,18480891,Felix,,5e Arrondissement,45.77171,4.76646,Entire home/apt,160,1,0,,,1,365,0,
560548018188796337,Lyon 6e - Calme au dernier étage,378442459,Sebastien,,6e Arrondissement,45.764867519895375,4.8430334830415624,Entire home/apt,85,2,0,,,1,358,0,6938613225589
560580444738890458,Superbe duplex  parking priver,408494312,Maria,,5e Arrondissement,45.76117,4.77486,Entire home/apt,118,1,18,2022-07-25,2.58,1,255,18,
560604723891879405,Atelier Georges Jaboulay,122701292,Fred Et Anaïs,,7e Arrondissement,45.74456,4.84637,Entire home/apt,49,3,21,2022-08-25,3.17,1,336,21,1234567890123
560664424061474658,Les pierres dorées _ LYON 6e,352744934,Loic,,6e Arrondissement,45.76850128173828,4.8555707931518555,Entire home/apt,75,6,0,,,1,148,0,D202208250665
560724898553854452,Agreable chambre d'hôtes avec parking gratuit,14775271,Florence,,5e Arrondissement,45.75644,4.79163,Private room,40,2,2,2022-09-03,0.39,1,280,2,
560785844556048427,☀️Cosy Clean Calm&Comfort • 🚇Métro D Laennec,39326051,David,,8e Arrondissement,45.7374,4.88688,Entire home/apt,76,3,3,2022-06-17,0.44,2,0,3,6938813225733
562018251953167376,Studio calme - 1 min de la place Bellecour,291015206,La Nuitée,,2e Arrondissement,45.75827,4.83499,Entire home/apt,58,2,24,2022-09-09,5.67,92,63,24,6938213259254
562023996657211923,Studio tout équipé en plein centre ville de lyon,55790842,Helene,,2e Arrondissement,45.75119,4.83159,Entire home/apt,52,3,29,2022-08-28,4.65,1,253,29,6938213228174
562122168202620536,Le Petit Cocon - Universités,8067536,Nicolas,,8e Arrondissement,45.74856,4.86144,Entire home/apt,85,1,17,2022-08-14,2.83,98,1,17,6938812369460
562161566063686531,Lumineux Studio avec Wi-Fi proche Centre-Ville,444611606,Fatima,,7e Arrondissement,45.742538,4.84139,Entire home/apt,50,1,4,2022-06-19,0.76,1,0,4,6938312409783
562173136682131606,App LYON4 caractère cocooning cœur XRousse 86m2-4P,445038644,Jérome,,4e Arrondissement,45.778072,4.835875,Entire home/apt,83,2,16,2022-08-21,2.98,1,353,16,6938412739853
562206810226207581,Lyon 4 : beau logement  avec mezzanine,683086,Karine,,4e Arrondissement,45.77497,4.83528,Entire home/apt,152,1,0,,,43,0,0,6938412352447
562804052502257940,T1 en résidence près du grand parc tête d’or,265628053,Katia,,6e Arrondissement,45.77753,4.86476,Entire home/apt,49,2,19,2022-07-23,3.13,1,0,19,
562825370888956966,Lyon 3 Part-Dieu : studio cosy neuf tout confort,683086,Karine,,3e Arrondissement,45.757816,4.852272,Entire home/apt,142,1,0,,,43,325,0,6938312899238
563345316427852311,Chambre privée quartier Gare Part Dieu,371869460,Delphine,,3e Arrondissement,45.76033,4.86963,Private room,39,1,43,2022-09-10,7.41,1,332,43,
563480580247581613,Le cosy,445316461,Jade,,3e Arrondissement,45.75542,4.85133,Entire home/apt,121,1,6,2022-09-01,0.88,1,31,6,6938313228048
563603040847804752,DIFY Platière - Hotel de Ville,8067536,Nicolas,,1er Arrondissement,45.76684,4.83062,Entire home/apt,108,1,28,2022-07-21,4.40,98,345,28,6938112965313
563635075499296107,Appartement spatieux Lyon Part-Dieu,284990882,Aurore,,6e Arrondissement,45.7648,4.85632,Private room,50,1,1,2022-06-17,0.34,1,246,1,
563743941834502282,Chambre dans appartement à Villeurbanne centre,274555540,Yasmine,,6e Arrondissement,45.7665196942276,4.874097444935549,Private room,34,2,2,2022-08-21,1.71,1,29,2,
563821962224635419,Lyon Quai de Saône,5788212,Julie,,1er Arrondissement,45.76715,4.82975,Entire home/apt,100,3,4,2022-07-10,0.71,1,39,4,6938113228401
564059631568592733,Studio La belle vie // Quand on arrive en ville,134565454,Léna,,3e Arrondissement,45.75654,4.84298,Entire home/apt,71,2,30,2022-07-21,4.37,1,160,30,6938313228543
564253638849786306,Charmant T2 50m² proche Part Dieu - idéal couple,9013580,Aurélie,,7e Arrondissement,45.748688,4.858397,Entire home/apt,70,2,9,2022-08-21,1.38,1,6,9,6938713229324
564427428724757386,Crystal + Chambre privée à 20 min de Charpennes,221142650,Alexandre,,9e Arrondissement,45.8002,4.85024,Private room,26,1,9,2022-07-30,1.41,4,0,9,
564548044939919464,"🛏 Appartement cosy, au calme",45878220,Bertrand,,1er Arrondissement,45.76845,4.83192,Entire home/apt,89,2,3,2022-07-10,0.78,1,353,3,6938113247207
564851666099931950,Lyon Croix Rousse: chambre dans maison de ville,445624878,Claude,,1er Arrondissement,45.77434,4.83305,Private room,33,1,59,2022-09-11,10.17,1,262,59,
564997680913486986,La chambre des Gratte-ciel,38060275,Simon,,6e Arrondissement,45.76795548558344,4.878347528888817,Private room,30,1,6,2022-09-10,5.45,1,111,6,
565018797832628379,Vast studio near Tête d Or and Part Dieu,445649574,Chaib,,6e Arrondissement,45.77209,4.85539,Entire home/apt,71,2,4,2022-08-26,0.86,1,347,4,6938613225193
565173802050872742,Dify Liberté - Préfecture,8067536,Nicolas,,3e Arrondissement,45.75953,4.84246,Entire home/apt,114,1,20,2022-08-23,2.96,98,311,20,6938312886568
565667561204087957,Le Petit Hector -studio cosy avec parking -Debourg,226216922,David,,7e Arrondissement,45.73539,4.83729,Entire home/apt,74,2,12,2022-08-20,2.48,212,318,12,6938713136975
565728625821022907,Lyon 6 : Grand Appartement Familial - 180m2,33926302,Evelyne,,6e Arrondissement,45.775288,4.846742,Entire home/apt,180,90,1,2022-07-31,0.67,3,162,1,"Available with a mobility lease only (""bail mobilité"")"
565745938548459844,Maison dans un îlot de verdure 1 chambre,209747053,Laurent,,5e Arrondissement,45.75737,4.82512,Entire home/apt,55,2,0,,,3,1,0,6938512824453
565804362185257185,Nouveau - Joli appartement atypique,64023158,Gérald,,4e Arrondissement,45.77844,4.83382,Entire home/apt,58,2,47,2022-09-04,7.83,1,198,47,0693842100277
566030517161011273,Superbe appartement cosy au cœur de montchat,67022955,Safia,,3e Arrondissement,45.74773,4.88218,Entire home/apt,63,1,1,2022-03-25,0.17,1,240,1,Exempt - hotel-type listing
566273350020726973,"Proche Lyon 4 ème, T3 au calme, terrasse, parking",79806708,Anne,,9e Arrondissement,45.80449,4.85404,Entire home/apt,80,4,20,2022-08-18,3.64,1,132,20,
566301922705472843,Superbe T3 lumineux en ville + parking,251684036,Patricia,,8e Arrondissement,45.73679,4.86563,Entire home/apt,132,2,14,2022-08-29,2.11,3,159,14,6938812736575
566335999799436979,Insolite Jacuzzi Luxe Lyon Place Terreaux,55560157,Armillotta,,1er Arrondissement,45.76805877685547,4.833495140075684,Entire home/apt,178,2,54,2022-09-09,8.44,1,327,54,6938113001143
567100388815230139,Esprit Coloc à Caluire-et-Cuire,17279093,Nicolas,,6e Arrondissement,45.79185,4.84405,Private room,27,10,2,2022-05-28,0.40,4,300,2,
567187665218344251,Chambre centre ville avec jardin. Tram proche,172039658,Denise,,6e Arrondissement,45.77303,4.86654,Private room,35,2,11,2022-09-11,1.78,1,87,11,
567307841277789388,Superbe appartement,153254342,Joseph,,7e Arrondissement,45.74004,4.83314,Entire home/apt,94,1,29,2022-09-09,4.70,1,351,29,1234567890231
567625526439430394,Mezzanine loft with incredible Saône view,446257479,Kevin,,1er Arrondissement,45.76741,4.81776,Entire home/apt,77,2,12,2022-08-28,1.93,1,301,12,6938913227684
567648673729719944,Flanelles - superbe appartement Lyon 8,30063031,Élise,,8e Arrondissement,45.72145,4.86986,Entire home/apt,95,1,81,2022-09-12,12.66,1,152,81,
567769179177683486,Dify Suchet climatisé - Perrache/Confluence,8067536,Nicolas,,2e Arrondissement,45.74649,4.8268,Entire home/apt,85,1,23,2022-08-29,3.56,98,342,23,6938212388630
567769188592150709,Dify Jarente - Quartier Ainay,8067536,Nicolas,,2e Arrondissement,45.75436,4.8296,Entire home/apt,108,1,17,2022-08-27,2.73,98,354,17,6938212876994
567841099192550088,Le Cocon Savoir,52764609,Manon,,3e Arrondissement,45.76128,4.88597,Entire home/apt,88,1,37,2022-08-18,5.55,15,352,37,
567862737886224719,★Studio Villeurbanne ★,326975012,Florian,,6e Arrondissement,45.77392,4.86879,Entire home/apt,43,2,21,2022-09-11,3.41,14,273,21,
567898393056594518,"Orpi Deruelle5, studio Hyper Center Lyon part-Dieu",87711020,Béatrice,,3e Arrondissement,45.76305,4.852764,Entire home/apt,85,2,8,2022-07-17,1.61,17,50,8,6938313089080
567949602589784596,Beau Studio 2 pers - refait à neuf Grange Blanche,369826491,WeHost,,8e Arrondissement,45.738674,4.878484,Entire home/apt,49,3,5,2022-08-19,0.83,78,30,5,6938813226426
568048004822203233,Appartement chaleureux au cœur de Lyon,38581447,Marie,,7e Arrondissement,45.75286,4.84808,Entire home/apt,70,2,13,2022-07-21,2.09,1,247,13,Exempt - hotel-type listing
568531663402872636,"Superbe T2 refait à neuf, 3ème arrdt de Lyon",219393761,Axel,,3e Arrondissement,45.75724,4.84047,Entire home/apt,70,3,20,2022-08-27,3.02,15,267,20,0693832200007
568658994374312854,Le 7 de Coeur - Grand T4 avec balcon,337698666,Agence COCOONR / BOOK&PAY,,7e Arrondissement,45.74258,4.83977,Entire home/apt,185,1,11,2022-09-06,2.19,28,292,11,6938713229720
568677095568295968,Appt de charme dans le quartier des gratte ciel.,445193659,Damien,,3e Arrondissement,45.765411,4.878289,Entire home/apt,100,1,6,2022-06-04,1.01,1,0,6,
568739202206299218,Le cosy cour,446502404,Lionel,,8e Arrondissement,45.73788,4.85371,Entire home/apt,31,28,15,2022-08-24,3.13,2,233,15,6938813231176
569134827824340765,Charmant appartement lumineux avec parking,263176825,Kadidja,,6e Arrondissement,45.77035,4.8657,Entire home/apt,110,2,6,2022-07-02,0.91,14,164,6,
569440402222482092,Vill'Arborea - Nice Flat in Lyon Downtown,337698666,Agence COCOONR / BOOK&PAY,,7e Arrondissement,45.73953,4.83639,Entire home/apt,97,1,10,2022-09-03,1.53,28,232,10,6938713229819
569459274545718419,"LYON 25m2 ÉQUIPÉ,MEUBLÉ et CONNECTÉ EN APART HOTEL",49250939,Stéphanie,,3e Arrondissement,45.746017,4.870235,Entire home/apt,46,22,0,,,6,282,0,Exempt - hotel-type listing
569460556795062396,DIFY Glamour - Masséna,8067536,Nicolas,,6e Arrondissement,45.76474,4.85603,Entire home/apt,114,1,13,2022-08-19,2.00,98,341,13,6938612372484
569467758600086276,T2 Cosy et plein d'amour ! :),348405062,Hugo,,3e Arrondissement,45.757423,4.893286,Entire home/apt,40,1,1,2022-04-23,0.21,1,0,1,
569546952685930464,Appartement cosy et calme proche gare Part Dieu,12294226,Audrey,,3e Arrondissement,45.76105,4.86251,Entire home/apt,83,1,15,2022-08-28,2.34,2,0,15,6938313231909
569570220455691012,Le Quatrième,446521276,Chloé,,4e Arrondissement,45.78019,4.832292,Entire home/apt,70,2,0,,,1,293,0,6938413230791
569582806262418704,Duplex atypique et charmant 60m2 meublé,22395202,Dounia,,7e Arrondissement,45.72237,4.81175,Entire home/apt,29,211,0,,,2,320,0,
569635538194481656,Studio proche Part-Dieu,44955247,Loris,,3e Arrondissement,45.75416,4.87094,Entire home/apt,58,3,22,2022-09-05,3.65,1,41,22,6938313226365
569995327035746800,✨NID DOUILLET CHIC ATELIER ❄️CLIMATISÉ❄️,168526277,Brice,,4e Arrondissement,45.77881,4.83472,Entire home/apt,83,2,36,2022-08-29,5.87,112,85,36,1234567891234
569996269263691977,Colocation à Lyon,25568344,Joëlle,,3e Arrondissement,45.74495,4.88682,Private room,20,30,1,2022-03-31,0.18,1,184,1,
570110718280697726,Beautiful modern and bright apartment: Lyon 8,316423644,Hosting Services,,8e Arrondissement,45.7285,4.85369,Entire home/apt,58,2,21,2022-09-09,3.68,101,240,21,
570177023190332219,Appart lumineux vue toits proche place terreaux,446796583,Jean Philippe,,1er Arrondissement,45.77,4.83367,Entire home/apt,180,3,12,2022-06-28,1.96,4,5,12,6938113221966
570706324332223788,STUDIO VAISE 1 LYON  69009,4505614,Francoise,,9e Arrondissement,45.78132,4.80599,Entire home/apt,89,2,5,2022-06-29,0.91,2,261,5,6938012941683
570900949700660889,Villeurbanne : superbe appartement en résidence,193133205,Thomas,,6e Arrondissement,45.77399,4.8749,Entire home/apt,60,2,4,2022-07-19,0.98,1,70,4,
570953925609802464,NID DOUILLET CHIC LYON GARE DE VAISE,168526277,Brice,,9e Arrondissement,45.7785,4.80563,Entire home/apt,80,2,2,2022-03-13,0.30,112,0,2,2637353728363
571440920374951208,"Villeurbanne/limite Lyon
Superbe appartement",61688194,Sophie,,3e Arrondissement,45.76335,4.87225,Entire home/apt,159,2,0,,,1,195,0,
571461287463448563,Duplex cosy alliant ville et nature,63512171,Cecile,,9e Arrondissement,45.80876,4.82258,Entire home/apt,92,2,14,2022-09-04,2.28,1,276,14,
571526666751969598,T2 Cosy Lyon 6 Métro Foch,447048207,John,,6e Arrondissement,45.76941,4.8469,Entire home/apt,104,3,8,2022-07-22,1.30,1,75,8,6938613231628
571581077333706157,⭐Cosy Clean Calm&Comfort • 🚇Métro D Laennec,39326051,David,,8e Arrondissement,45.73789,4.8854,Private room,46,1,25,2022-08-28,3.85,2,0,25,
571622073906288810,Appartement Gare Part Dieu 40m2,447070993,Iris,,3e Arrondissement,45.76288,4.85798,Entire home/apt,70,2,16,2022-09-03,3.04,1,0,16,6938613232321
571695249150466114,Appartement cozy dans résidence proche Monplaisir,447093589,Issa,,8e Arrondissement,45.7385,4.87471,Entire home/apt,120,7,14,2022-07-23,2.50,1,68,14,6938813238007
571710500986685019,Très bel appartement avec balcon au pied du métro,447099187,Alexandre,,7e Arrondissement,45.7294,4.83383,Entire home/apt,80,3,3,2022-08-17,0.63,1,338,3,6938713233282
571729680010807407,Beau studio tout confort au calme avec parking .,133980551,Corinne,,3e Arrondissement,45.75594,4.88737,Entire home/apt,65,2,9,2022-07-10,1.53,1,86,9,
572096979634716436,Lyon : très joli appartement,431387835,Aurélia,,4e Arrondissement,45.7803,4.83353,Entire home/apt,90,3,7,2022-08-11,1.24,1,102,7,6938413232573
572110233489788368,MEMORABLEPLACE-Saint Mo'- Cosy flat in Monplaisir,176904029,Jessica,,8e Arrondissement,45.74286958089099,4.868323519085628,Entire home/apt,65,2,0,,,22,211,0,6938812414396
572111588486014832,MEMORABLEPLACE L'Alto - Great flat w/ lovely view,176904029,Jessica,,6e Arrondissement,45.76570966434412,4.849392047706314,Entire home/apt,72,2,12,2022-08-08,1.91,22,336,12,6938613194610
572216469869190017,/1 cuisine /1 salle de bain/1 grande chambre/TV,3384177,Davia,,9e Arrondissement,45.81223,4.81948,Entire home/apt,137,1,8,2022-09-01,1.62,9,365,8,
572344714127663701,Superbe appartement dans le vieux Lyon,24330138,Margot,,5e Arrondissement,45.76406,4.82671,Entire home/apt,250,2,18,2022-08-16,2.93,1,306,18,6938513233140
572347718660028541,Une chambre à Lyon 7,5165221,Florian,,7e Arrondissement,45.73775,4.83911,Private room,38,1,7,2022-08-06,1.25,1,279,7,6938713232985
572397886476283972,"⭐""Le GINKGO""⭐ 4 Pers, 2 Chambres / Métro - Parking",9914734,Patrick,,3e Arrondissement,45.76883,4.89446,Entire home/apt,87,3,18,2022-09-08,3.21,2,160,18,
572406431469502222,"Lyon 6, appartement 3 pièces (2 chambres)",19628129,Marie,,6e Arrondissement,45.76874,4.856,Entire home/apt,150,3,11,2022-08-29,2.21,1,64,11,20220409-0292
572781823611788240,"Lyon centre historique, superbe logement avec vue",419764011,Nicolas,,5e Arrondissement,45.75737,4.82573,Entire home/apt,140,10,1,2022-08-26,1,1,0,1,6938513240464
572884376462431316,Chambre privée au coeur de Lyon,406156937,Saïda,,6e Arrondissement,45.769176,4.844746,Private room,65,1,19,2022-09-06,2.95,1,126,19,
572901169014029433,Le petit Prévert-appartement 2 pers-Gratte Ciel,226216922,David,,3e Arrondissement,45.76237,4.87199,Entire home/apt,74,2,7,2022-07-15,1.14,212,327,7,Non concerné
572901192357210785,Lyon sixième/Foch : grand appartement,11933412,Romain,,6e Arrondissement,45.76639,4.84459,Entire home/apt,93,1,12,2022-09-09,2.20,1,353,12,6938613248949
573010661315052125,Le petit Rachaix-charmant 4 pers-Métro Garibaldi,226216922,David,,7e Arrondissement,45.74938,4.85212,Entire home/apt,74,2,25,2022-08-21,4.36,212,350,25,6938713225067
573038044619760370,*LE STELLA*HYPERCENTRE/PARCTETED'OR/NETFLIX/GARAGE,408324976,Anthony,,6e Arrondissement,45.77203,4.87327,Entire home/apt,99,2,10,2022-09-12,1.95,3,317,10,
573042857376418235,Appartement 3*** pour 4 pers - Lyon 5ème,188092432,Sébastien Et Gaelle,,5e Arrondissement,45.753399,4.817207,Entire home/apt,69,20,23,2022-08-27,3.73,2,85,23,0693852100363
573561940671523427,Suite Rue de Nuits 2 personnes Croix Rousse,447506905,Sébastien,,4e Arrondissement,45.778552005668686,4.834583440205547,Entire home/apt,700,30,5,2022-05-18,0.82,1,321,5,6938413235147
573647380606063944,Le petit Faure - Appartement 4 pers - Part-Dieu,226216922,David,,3e Arrondissement,45.75667,4.87218,Entire home/apt,86,2,6,2022-08-01,1.04,212,350,6,6938312981291
